Year,NHGISST,NHGISCTY,STATENAM,NHGISNAM,ICPSRST,ICPSRCTY,area_base,NHGISST_1950,NHGISCTY_1950,STATENAM_1950,NHGISNAM_1950,ICPSRST_1950,ICPSRCTY_1950,area,weight,US_STATE
1920,170,1930,Illinois,White,21,1930,1299812579.9457998,170,1930,Illinois,White,21,1930,1299812579.9457994,1.0,1
1920,200,0470,Kansas,Edwards,32,470,1610908430.8311296,200,0470,Kansas,Edwards,32,470,1610908430.8311281,1.0,1
1920,200,0830,Kansas,Hodgeman,32,830,2228195578.957145,200,0830,Kansas,Hodgeman,32,830,2228195578.9571443,1.0,1
1920,480,1370,Texas,Edwards,49,1370,5490460533.308245,480,1370,Texas,Edwards,49,1370,5490460533.308261,1.0,1
1920,480,2670,Texas,Kimble,49,2670,3240526534.5704594,480,2670,Texas,Kimble,49,2670,3240526534.5704556,1.0,1
1920,480,2710,Texas,Kinney,49,2710,3535639344.865225,480,2710,Texas,Kinney,49,2710,3535639344.865228,1.0,1
1920,130,3170,Georgia,Wilkes,44,3170,1227968661.9805021,130,3170,Georgia,Wilkes,44,3170,1227968661.9805095,1.0,1
1920,510,0550,Virginia,Elizabeth City,40,550,136199480.21879655,510,0550,Virginia,Elizabeth City,40,550,132275377.04360224,0.971188559871128,1
1920,510,0550,Virginia,Elizabeth City,40,550,136199480.21879655,510,6500,Virginia,Hampton City,40,6500,2928127.410255194,0.021498814868223894,1
1920,510,0550,Virginia,Elizabeth City,40,550,136199480.21879655,510,7000,Virginia,Newport News City,40,7000,995975.7594953214,0.007312625260648225,1
1920,510,7000,Virginia,Newport News City,40,7000,7316556.4055847395,510,7000,Virginia,Newport News City,40,7000,7316556.402214911,1.0,1
1920,510,1890,Virginia,Warwick,40,1875,171755245.1827732,510,7000,Virginia,Newport News City,40,7000,2579040.3867825763,0.015015788219186496,1
1920,510,1890,Virginia,Warwick,40,1875,171755245.1827732,510,1890,Virginia,Warwick,40,1875,169176204.76825997,0.9849842117808135,1
1920,510,1990,Virginia,York,40,1990,324640943.78709614,510,1990,Virginia,York,40,1990,323750838.918329,0.997258186664984,1
1920,510,1990,Virginia,York,40,1990,324640943.78709614,510,8300,Virginia,Williamsburg City,40,8300,890104.868767619,0.0027418133350159313,1
1920,180,0850,Indiana,Kosciusko,22,850,1435903518.866604,180,0850,Indiana,Kosciusko,22,850,1435903518.8666036,1.0,1
1920,180,0990,Indiana,Marshall,22,990,1164828768.1644626,180,0990,Indiana,Marshall,22,990,1164828768.1644623,1.0,1
1920,320,0110,Nevada,Eureka,65,110,10826013083.170588,320,0110,Nevada,Eureka,65,110,10826013083.170605,1.0,1
1920,320,0330,Nevada,White Pine,65,330,23042442944.79583,320,0330,Nevada,White Pine,65,330,23042442944.79584,1.0,1
1920,210,1750,Kentucky,Morgan,51,1750,993918330.1389108,210,1750,Kentucky,Morgan,51,1750,993918330.1389107,1.0,1
1920,200,0510,Kansas,Ellis,32,510,2331861278.9872503,200,0510,Kansas,Ellis,32,510,2331861278.9872475,1.0,1
1920,200,1350,Kansas,Ness,32,1350,2784225467.5771937,200,1350,Kansas,Ness,32,1350,2784225467.577195,1.0,1
1920,200,1410,Kansas,Osborne,32,1410,2316380952.4961147,200,1410,Kansas,Osborne,32,1410,2316380952.4961205,1.0,1
1920,200,1630,Kansas,Rooks,32,1630,2318472919.6579,200,1630,Kansas,Rooks,32,1630,2318472919.657899,1.0,1
1920,200,1950,Kansas,Trego,32,1950,2330028789.742194,200,1950,Kansas,Trego,32,1950,2330028789.7421927,1.0,1
1920,480,2110,Texas,Hemphill,49,2110,2362475727.589462,480,2110,Texas,Hemphill,49,2110,2362475727.5894613,1.0,1
1920,480,3490,Texas,Navarro,49,3490,2812585311.32605,480,3490,Texas,Navarro,49,3490,2812585311.3260508,1.0,1
1920,200,1050,Kansas,Lincoln,32,1050,1865977914.7009447,200,1050,Kansas,Lincoln,32,1050,1865977914.7009468,1.0,1
1920,130,1670,Georgia,Johnson,44,1670,794069784.5288137,130,1670,Georgia,Johnson,44,1670,794069784.5288131,1.0,1
1920,130,2090,Georgia,Montgomery,44,2090,633750178.9850125,130,2090,Georgia,Montgomery,44,2090,633750178.9850136,1.0,1
1920,130,2830,Georgia,Treutlen,44,2830,524360139.05928826,130,2830,Georgia,Treutlen,44,2830,524360139.0592876,1.0,1
1920,490,0190,Utah,Grand,67,190,9567384060.435791,490,0190,Utah,Grand,67,190,9567384060.435812,1.0,1
1920,490,0550,Utah,Wayne,67,550,6388070991.511283,490,0550,Utah,Wayne,67,550,6388070991.511279,1.0,1
1920,190,1090,Iowa,Kossuth,31,1090,2523494881.277021,190,1090,Iowa,Kossuth,31,1090,2523494881.277015,1.0,1
1920,380,0470,North Dakota,Logan,36,470,2619077592.9475904,380,0470,North Dakota,Logan,36,470,2619077592.9475913,1.0,1
1920,480,2210,Texas,Hood,49,2210,1131323955.236981,480,2210,Texas,Hood,49,2210,1131323955.236981,1.0,1
1920,360,0370,New York,Genesee,13,370,1282843179.6386437,360,0370,New York,Genesee,13,370,1282843179.638645,1.0,1
1920,360,0630,New York,Niagara,13,630,1355450587.7008426,360,0630,New York,Niagara,13,630,1355450587.7008421,1.0,1
1920,390,0430,Ohio,Erie,24,430,662258369.7144692,390,0430,Ohio,Erie,24,430,662258369.7144748,1.0,1
1920,390,1430,Ohio,Sandusky,24,1430,1063187788.2599005,390,1430,Ohio,Sandusky,24,1430,1063187788.2599001,1.0,1
1920,120,1130,Florida,Santa Rosa,43,1130,2650511405.4914565,120,1130,Florida,Santa Rosa,43,1130,2650511405.491451,1.0,1
1920,320,0090,Nevada,Esmeralda,65,90,9295603084.093395,320,0090,Nevada,Esmeralda,65,90,9295603084.093374,1.0,1
1920,250,0090,Massachusetts,Essex,3,90,1337481534.135949,250,0090,Massachusetts,Essex,3,90,1337481534.135945,1.0,1
1920,250,0170,Massachusetts,Middlesex,3,170,2194390730.2625403,250,0170,Massachusetts,Middlesex,3,170,2194390730.2625375,1.0,1
1920,330,0150,New Hampshire,Rockingham,4,150,1846795437.9971006,330,0150,New Hampshire,Rockingham,4,150,1846795437.9970975,1.0,1
1920,250,0250,Massachusetts,Suffolk,3,250,156697852.62374154,250,0250,Massachusetts,Suffolk,3,250,156697852.62374097,1.0,1
1920,340,0270,New Jersey,Morris,12,270,1246633548.8848827,340,0270,New Jersey,Morris,12,270,1246633548.8848796,1.0,1
1920,340,0390,New Jersey,Union,12,390,269277216.88790053,340,0390,New Jersey,Union,12,390,269277216.88790095,1.0,1
1920,360,0410,New York,Hamilton,13,410,4682190929.673053,360,0410,New York,Hamilton,13,410,4682190929.673055,1.0,1
1920,360,1130,New York,Warren,13,1130,2412840866.8828382,360,1130,New York,Warren,13,1130,2412840866.8828464,1.0,1
1920,510,1190,Virginia,Middlesex,40,1190,340451480.2306916,510,1190,Virginia,Middlesex,40,1190,340451480.2306921,1.0,1
1920,510,1930,Virginia,Westmoreland,40,1930,608259436.7771728,510,1930,Virginia,Westmoreland,40,1930,608259436.7771729,1.0,1
1920,510,1530,Virginia,Prince William,40,1530,917538144.9141066,510,1530,Virginia,Prince William,40,1530,917538144.9141113,1.0,1
1920,090,0090,Connecticut,New Haven,1,90,1601526304.6735916,090,0090,Connecticut,New Haven,1,90,1601526304.67359,1.0,1
1920,390,0450,Ohio,Fairfield,24,450,1317248873.731997,390,0450,Ohio,Fairfield,24,450,1317248873.731997,1.0,1
1920,390,1290,Ohio,Pickaway,24,1290,1311987128.882949,390,1290,Ohio,Pickaway,24,1290,1311987128.8829463,1.0,1
1920,450,0710,South Carolina,Newberry,48,710,1599048299.1190743,450,0710,South Carolina,Newberry,48,710,1599048299.1190746,1.0,1
1920,480,2930,Texas,Limestone,49,2930,2416895094.32862,480,2930,Texas,Limestone,49,2930,2416895094.328615,1.0,1
1920,270,0470,Minnesota,Freeborn,33,470,1871060250.633368,270,0470,Minnesota,Freeborn,33,470,1871060250.6333706,1.0,1
1920,050,1190,Arkansas,Pulaski,42,1190,2091848296.4660451,050,1190,Arkansas,Pulaski,42,1190,2091848296.4660392,1.0,1
1920,010,0570,Alabama,Fayette,41,570,1630018219.3968372,010,0570,Alabama,Fayette,41,570,1630018219.3968327,1.0,1
1920,010,0750,Alabama,Lamar,41,750,1568139265.326924,010,0750,Alabama,Lamar,41,750,1568139265.3269224,1.0,1
1920,010,0930,Alabama,Marion,41,930,1925829792.3140683,010,0930,Alabama,Marion,41,930,1925829792.3140643,1.0,1
1920,010,1070,Alabama,Pickens,41,1070,2305415401.8047733,010,1070,Alabama,Pickens,41,1070,2305415401.8047743,1.0,1
1920,180,0410,Indiana,Fayette,22,410,557265897.9878882,180,0410,Indiana,Fayette,22,410,557265897.9878889,1.0,1
1920,210,1130,Kentucky,Jessamine,51,1130,452130783.63084054,210,1130,Kentucky,Jessamine,51,1130,452130783.6308404,1.0,1
1920,390,1410,Ohio,Ross,24,1410,1794921749.5094995,390,1410,Ohio,Ross,24,1410,1794921749.509496,1.0,1
1920,420,0510,Pennsylvania,Fayette,14,510,2067476229.7777774,420,0510,Pennsylvania,Fayette,14,510,2067476229.7777846,1.0,1
1920,420,0590,Pennsylvania,Greene,14,590,1496940554.1839173,420,0590,Pennsylvania,Greene,14,590,1496940554.183915,1.0,1
1920,540,0610,West Virginia,Monongalia,56,610,947613130.4429557,540,0610,West Virginia,Monongalia,56,610,947613130.4429553,1.0,1
1920,540,0190,West Virginia,Fayette,56,190,1731017529.045545,540,0190,West Virginia,Fayette,56,190,1731017529.0455484,1.0,1
1920,540,0890,West Virginia,Summers,56,890,952408192.6910357,540,0890,West Virginia,Summers,56,890,952408192.6910361,1.0,1
1920,300,0650,Montana,Musselshell,64,650,7561769304.724008,300,0370,Montana,Golden Valley,64,370,2716116520.9048176,0.3591906088973111,1
1920,300,0650,Montana,Musselshell,64,650,7561769304.724008,300,0650,Montana,Musselshell,64,650,4845652783.819203,0.640809391102689,1
1920,300,0970,Montana,Sweet Grass,64,970,5153050411.54307,300,0370,Montana,Golden Valley,64,370,330556969.0033452,0.06414782363915607,1
1920,300,0970,Montana,Sweet Grass,64,970,5153050411.54307,300,0970,Montana,Sweet Grass,64,970,4822493442.5397215,0.935852176360844,1
1920,300,1070,Montana,Wheatland,64,1070,3699152024.714661,300,1070,Montana,Wheatland,64,1070,3699152024.7146688,1.0,1
1920,530,0190,Washington,Ferry,73,190,5846173033.20091,530,0190,Washington,Ferry,73,190,5846173033.200911,1.0,1
1920,530,0650,Washington,Stevens,73,650,6572155846.501001,530,0650,Washington,Stevens,73,650,6572155846.500986,1.0,1
1920,270,0450,Minnesota,Fillmore,33,450,2232801820.3388643,270,0450,Minnesota,Fillmore,33,450,2232801820.3388605,1.0,1
1920,310,0950,Nebraska,Jefferson,35,950,1490976260.7342055,310,0950,Nebraska,Jefferson,35,950,1490976260.7342048,1.0,1
1920,310,1510,Nebraska,Saline,35,1510,1492632489.7394238,310,1510,Nebraska,Saline,35,1510,1492632489.7394247,1.0,1
1920,310,1690,Nebraska,Thayer,35,1690,1489178709.8137453,310,1690,Nebraska,Thayer,35,1690,1489178709.8137422,1.0,1
1920,200,0550,Kansas,Finney,32,550,3373861321.4928746,200,0550,Kansas,Finney,32,550,3373861321.492878,1.0,1
1920,200,0670,Kansas,Grant,32,670,1489573360.004195,200,0670,Kansas,Grant,32,670,1489573360.0041966,1.0,1
1920,200,0690,Kansas,Gray,32,690,2251469619.1054754,200,0690,Kansas,Gray,32,690,2251469619.105462,1.0,1
1920,200,0810,Kansas,Haskell,32,810,1496727442.059177,200,0810,Kansas,Haskell,32,810,1496727442.0591757,1.0,1
1920,200,0930,Kansas,Kearny,32,930,2255849928.731707,200,0930,Kansas,Kearny,32,930,2255849928.731708,1.0,1
1920,200,1010,Kansas,Lane,32,1010,1858751559.6540205,200,1010,Kansas,Lane,32,1010,1858751559.6540215,1.0,1
1920,200,1710,Kansas,Scott,32,1710,1858736444.5450716,200,1710,Kansas,Scott,32,1710,1858736444.5450745,1.0,1
1920,025,0015,Alaska Territory,First Judicial Dist,81,3000,92150223563.46222,025,0015,Alaska Territory,First Judicial Dist,81,3000,92150223563.4617,1.0,0
1920,025,0115,Alaska Territory,Third Judicicial Dist - No Data,81,3200,401596016852.98785,025,0115,Alaska Territory,Third Judicicial Dist - No Data,81,3200,350371576551.1847,0.8724478377470231,0
1920,025,0115,Alaska Territory,Third Judicicial Dist - No Data,81,3200,401596016852.98785,025,0035,Alaska Territory,Fourth Judicicial Dist - No Data,81,3300,51224440301.77839,0.1275521622529769,0
1920,480,1510,Texas,Fisher,49,1510,2335524709.317616,480,1510,Texas,Fisher,49,1510,2335524709.317621,1.0,1
1920,120,0350,Florida,Flagler,43,350,1310658169.1388533,120,0350,Florida,Flagler,43,350,1310658169.1388514,1.0,1
1920,300,0290,Montana,Flathead,64,290,16402770906.904667,300,0290,Montana,Flathead,64,290,13613977448.921942,0.8299803445521005,1
1920,300,0290,Montana,Flathead,64,290,16402770906.904667,300,0470,Montana,Lake,64,470,2788793457.9827685,0.1700196554478995,1
1920,300,0350,Montana,Glacier,64,350,7865601582.730408,300,0350,Montana,Glacier,64,350,7865601582.730413,1.0,1
1920,550,0410,Wisconsin,Forest,25,410,2709990936.9311924,550,0410,Wisconsin,Forest,25,410,2709990936.9311943,1.0,1
1920,210,0710,Kentucky,Floyd,51,710,1024175382.782552,210,0710,Kentucky,Floyd,51,710,1024175382.7825489,1.0,1
1920,210,1150,Kentucky,Johnson,51,1150,683516999.0617604,210,1150,Kentucky,Johnson,51,1150,683516999.061758,1.0,1
1920,210,1590,Kentucky,Martin,51,1590,597935592.7106072,210,1590,Kentucky,Martin,51,1590,597935592.7106044,1.0,1
1920,170,0910,Illinois,Kankakee,21,910,1764705243.436838,170,0910,Illinois,Kankakee,21,910,1764705243.436838,1.0,1
1920,170,1050,Illinois,Livingston,21,1050,2708934638.398944,170,1050,Illinois,Livingston,21,1050,2708934638.398945,1.0,1
1920,550,0670,Wisconsin,Langlade,25,670,2299576411.1820974,550,0670,Wisconsin,Langlade,25,670,2299576411.182098,1.0,1
1920,550,0850,Wisconsin,Oneida,25,850,3201193820.829249,550,0850,Wisconsin,Oneida,25,850,3201193820.8292437,1.0,1
1920,550,1250,Wisconsin,Vilas,25,1250,2636196832.784777,550,1250,Wisconsin,Vilas,25,1250,2636196832.784773,1.0,1
1920,280,1090,Mississippi,Pearl River,46,1090,2120968996.1833973,280,1090,Mississippi,Pearl River,46,1090,2120968996.1833963,1.0,1
1920,280,1110,Mississippi,Perry,46,1110,1684010503.010428,280,1110,Mississippi,Perry,46,1110,1684010503.010428,1.0,1
1920,280,1310,Mississippi,Stone,46,1310,1160521064.7322915,280,1310,Mississippi,Stone,46,1310,1160521064.7322943,1.0,1
1920,370,1690,North Carolina,Stokes,47,1690,1180077600.6873205,370,1690,North Carolina,Stokes,47,1690,1180077600.6873214,1.0,1
1920,180,0450,Indiana,Fountain,22,450,1030526339.7907846,180,0450,Indiana,Fountain,22,450,1030526339.7907834,1.0,1
1920,025,0035,Alaska Territory,Fourth Judicicial Dist - No Data,81,3300,606682586328.3375,025,0035,Alaska Territory,Fourth Judicicial Dist - No Data,81,3300,606682586328.3353,1.0,0
1920,025,0075,Alaska Territory,Second Judicicial Dist - No Data,81,3100,404637359369.0531,025,0035,Alaska Territory,Fourth Judicicial Dist - No Data,81,3300,22334374065.438427,0.055196025646929346,0
1920,025,0075,Alaska Territory,Second Judicicial Dist - No Data,81,3100,404637359369.0531,025,0075,Alaska Territory,Second Judicicial Dist - No Data,81,3100,382302985303.5858,0.9448039743530707,0
1920,280,0570,Mississippi,Itawamba,46,570,1399389750.6585233,280,0570,Mississippi,Itawamba,46,570,1399389750.6585238,1.0,1
1920,050,0710,Arkansas,Johnson,42,710,1768299798.343719,050,0710,Arkansas,Johnson,42,710,1768299798.3437161,1.0,1
1920,050,0830,Arkansas,Logan,42,830,1881283167.7584426,050,0830,Arkansas,Logan,42,830,1881283166.7921617,1.0,1
1920,120,1290,Florida,Wakulla,43,1290,1592046560.1110969,120,1290,Florida,Wakulla,43,1290,1592046560.1110942,1.0,1
1920,170,0550,Illinois,Franklin,21,550,1117389092.4371085,170,0550,Illinois,Franklin,21,550,1117389092.4371068,1.0,1
1920,170,0650,Illinois,Hamilton,21,650,1128953879.847545,170,0650,Illinois,Hamilton,21,650,1128953879.8475466,1.0,1
1920,170,0770,Illinois,Jackson,21,770,1560201043.1065116,170,0770,Illinois,Jackson,21,770,1560201043.1065164,1.0,1
1920,170,0810,Illinois,Jefferson,21,810,1512263760.445308,170,0810,Illinois,Jefferson,21,810,1512263760.4453073,1.0,1
1920,170,1450,Illinois,Perry,21,1450,1157375635.3833547,170,1450,Illinois,Perry,21,1450,1157375635.3833528,1.0,1
1920,170,1650,Illinois,Saline,21,1650,1001754710.862946,170,1650,Illinois,Saline,21,1650,1001754710.8629458,1.0,1
1920,170,1990,Illinois,Williamson,21,1990,1150887983.8913267,170,1990,Illinois,Williamson,21,1990,1150887983.8913238,1.0,1
1920,290,0990,Missouri,Jefferson,34,990,1719787666.4288425,290,0990,Missouri,Jefferson,34,990,1719787666.428841,1.0,1
1920,290,1890,Missouri,St Louis,34,1890,1351937443.6200523,290,1890,Missouri,St Louis,34,1890,1351937443.6200519,1.0,1
1920,290,2190,Missouri,Warren,34,2190,1133862442.7732937,290,2190,Missouri,Warren,34,2190,1133862442.7732935,1.0,1
1920,310,0610,Nebraska,Franklin,35,610,1491838794.0828617,310,0610,Nebraska,Franklin,35,610,1491838794.0828588,1.0,1
1920,310,0830,Nebraska,Harlan,35,830,1486821216.7569914,310,0830,Nebraska,Harlan,35,830,1486821216.7569938,1.0,1
1920,200,1470,Kansas,Phillips,32,1470,2316903621.8432775,200,1470,Kansas,Phillips,32,1470,2316903621.8432817,1.0,1
1920,200,1830,Kansas,Smith,32,1830,2323119246.463421,200,1830,Kansas,Smith,32,1830,2323119246.463421,1.0,1
1920,360,0890,New York,St. Lawrence,13,890,7152662463.866465,360,0890,New York,St. Lawrence,13,890,7152662463.866441,1.0,1
1920,370,0690,North Carolina,Franklin,47,690,1280744516.6722434,370,0690,North Carolina,Franklin,47,690,1280744516.6722357,1.0,1
1920,370,1010,North Carolina,Johnston,47,1010,2060140340.2021916,370,1010,North Carolina,Johnston,47,1010,2060140340.2021909,1.0,1
1920,370,1810,North Carolina,Vance,47,1810,698829805.576625,370,1810,North Carolina,Vance,47,1810,698829805.5766248,1.0,1
1920,010,0890,Alabama,Madison,41,890,2104954372.6260796,010,0890,Alabama,Madison,41,890,2104954372.6260636,1.0,1
1920,510,0890,Virginia,Henry,40,890,1024055533.7812699,510,0890,Virginia,Henry,40,890,1000021889.4267334,0.9765309169652228,1
1920,510,0890,Virginia,Henry,40,890,1024055533.7812699,510,6900,Virginia,Martinsville City,40,6900,24033644.3545357,0.023469083034777204,1
1920,540,0310,West Virginia,Hardy,56,310,1513809460.3264291,540,0310,West Virginia,Hardy,56,310,1513809460.3264284,1.0,1
1920,510,1710,Virginia,Shenandoah,40,1710,1327562696.3884044,510,1710,Virginia,Shenandoah,40,1710,1327562696.3884015,1.0,1
1920,510,8400,Virginia,Winchester City,40,8400,3514585.476037344,510,8400,Virginia,Winchester City,40,8400,3514585.4760373454,1.0,1
1920,510,6300,Virginia,Fredericksburg City,40,6300,2772846.506490742,510,6300,Virginia,Fredericksburg City,40,6300,2772846.5064907437,1.0,1
1920,560,0170,Wyoming,Hot Springs,68,170,5196596207.94905,560,0170,Wyoming,Hot Springs,68,170,5196596207.949044,1.0,1
1920,060,0190,California,Fresno,71,190,15585678516.860289,060,0190,California,Fresno,71,190,15585678516.86023,1.0,1
1920,060,0310,California,Kings,71,310,3604073338.0520983,060,0310,California,Kings,71,310,3604073338.052099,1.0,1
1920,060,0390,California,Madera,71,390,5576903282.902762,060,0390,California,Madera,71,390,5576903282.902794,1.0,1
1920,060,0470,California,Merced,71,470,5107402139.599888,060,0470,California,Merced,71,470,5107402139.599883,1.0,1
1920,060,0530,California,Monterey,71,530,8585079904.664345,060,0530,California,Monterey,71,530,8585079904.66436,1.0,1
1920,060,0690,California,San Benito,71,690,3601321568.316535,060,0690,California,San Benito,71,690,3601321568.3165426,1.0,1
1920,060,1070,California,Tulare,71,1070,12532097696.447392,060,1070,California,Tulare,71,1070,12532097696.447403,1.0,1
1920,050,1350,Arkansas,Sharp,42,1350,1570662466.7486174,050,1350,Arkansas,Sharp,42,1350,1570662466.7486198,1.0,1
1920,170,0570,Illinois,Fulton,21,570,2285854950.8840194,170,0570,Illinois,Fulton,21,570,2285854950.8840256,1.0,1
1920,170,0950,Illinois,Knox,21,950,1864320115.534829,170,0950,Illinois,Knox,21,950,1864320115.5348308,1.0,1
1920,170,1090,Illinois,Mcdonough,21,1090,1528575750.1825387,170,1090,Illinois,Mcdonough,21,1090,1528575750.1825414,1.0,1
1920,170,1430,Illinois,Peoria,21,1430,1633259594.5033872,170,1430,Illinois,Peoria,21,1430,1633259594.5033858,1.0,1
1920,170,1790,Illinois,Tazewell,21,1790,1704014184.835607,170,1790,Illinois,Tazewell,21,1790,1704014184.8356016,1.0,1
1920,170,1870,Illinois,Warren,21,1870,1406497662.0254493,170,1870,Illinois,Warren,21,1870,1406497662.0254517,1.0,1
1920,180,1490,Indiana,Starke,22,1490,808610935.8389854,180,1490,Indiana,Starke,22,1490,808610935.8389854,1.0,1
1920,180,1690,Indiana,Wabash,22,1690,1090323084.148998,180,1690,Indiana,Wabash,22,1690,1090323084.1489964,1.0,1
1920,210,0750,Kentucky,Fulton,51,750,599604887.9715619,210,0750,Kentucky,Fulton,51,750,599604887.971563,1.0,1
1920,360,0350,New York,Fulton,13,350,1380111729.1504426,360,0350,New York,Fulton,13,350,1380111729.1504412,1.0,1
1920,360,0430,New York,Herkimer,13,430,3777294201.91845,360,0430,New York,Herkimer,13,430,3777294201.918452,1.0,1
1920,360,0570,New York,Montgomery,13,570,1063233943.0681301,360,0570,New York,Montgomery,13,570,1063233943.0681301,1.0,1
1920,390,0510,Ohio,Fulton,24,510,1054712461.2364324,390,0510,Ohio,Fulton,24,510,1054712461.2364324,1.0,1
1920,260,0910,Michigan,Lenawee,23,910,1972039305.9525266,260,0910,Michigan,Lenawee,23,910,1972039305.952526,1.0,1
1920,390,0950,Ohio,Lucas,24,950,886108537.2266402,390,0950,Ohio,Lucas,24,950,886108537.2266394,1.0,1
1920,120,0730,Florida,Leon,43,730,1817628619.7495992,120,0730,Florida,Leon,43,730,1817628619.7495992,1.0,1
1920,310,0670,Nebraska,Gage,35,670,2227280421.382275,310,0670,Nebraska,Gage,35,670,2227280421.3822722,1.0,1
1920,310,0970,Nebraska,Johnson,35,970,975734805.1052887,310,0970,Nebraska,Johnson,35,970,975734805.105289,1.0,1
1920,200,1170,Kansas,Marshall,32,1170,2344231935.557876,200,1170,Kansas,Marshall,32,1170,2344231935.557881,1.0,1
1920,310,1330,Nebraska,Pawnee,35,1330,1121331170.097353,310,1330,Nebraska,Pawnee,35,1330,1121331170.0973518,1.0,1
